DataOwner,DataStatus,LongStationName,ShortStationName,StationNumber,SampleCode,CollectionDate,Analyte,CASReg_Number,Result,RptLimit,Units,Method,Depth,Matrix,SampleType,ParentSample,Description,Notes,ResultRejected
330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0917B1312,9/19/2017 10:40,Total Kjeldahl Nitrogen,0,<0.1,0.1,mg/L as N,EPA 351.2 DWR Modified [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0917B1312,9/19/2017 10:40,Dissolved ortho-Phosphate,14265442,0.03,0.01,mg/L as P,EPA 365.1 (DWR Modified) [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES0917B1310,9/20/2017 10:26,Dissolved Ammonia,7664417,0.01,0.01,mg/L as N,EPA 350.1 DWR Modified [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES0917B1310,9/20/2017 10:26,Dissolved Calcium,7440702,11,1,mg/L,EPA 200.7 (D) [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES0917B1310,9/20/2017 10:26,Dissolved Chloride,16887006,8,1,mg/L,EPA 300.0 28d Hold [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES0917B1310,9/20/2017 10:26,Chlorophyll a,479618,2.39,0.5,ug/L,Std Method 10200 H [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES0917B1310,9/20/2017 10:26,Dissolved Nitrate + Nitrite,0,0.05,0.01,mg/L as N,Std Method 4500-NO3-F (DWR Mod [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES0917B1310,9/20/2017 10:26,Dissolved Organic Carbon,7440440,3.3,0.5,mg/L as C,EPA 415.1 (D) Ox [PS-3]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES0917B1310,9/20/2017 10:26,Total Organic Carbon,7440440,3.3,0.5,mg/L as C,EPA 415.1 (T) Ox [PS-3]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES0917B1310,9/20/2017 10:26,Dissolved Organic Nitrogen,7727379,0.1,0.1,mg/L as N,EPA 351.2/EPA 350.1 (D) DWRMod [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES0917B1310,9/20/2017 10:26,Pheophytin a,0,0.84,0.5,ug/L,Std Method 10200 H [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES0917B1310,9/20/2017 10:26,Total Phosphorus,7723140,0.1,0.01,mg/L as P,EPA 365.4 DWR Modified [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES0917B1310,9/20/2017 10:26,Dissolved Silica (SiO2),7631869,13.5,0.1,mg/L,EPA 200.7 (D) [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES0917B1310,9/20/2017 10:26,Total Dissolved Solids,0,1110,1,mg/L,Std Method 2540 C [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES0917B1310,9/20/2017 10:26,Total Suspended Solids,0,20,1,mg/L,EPA 160.2 [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES0917B1310,9/20/2017 10:26,Volatile Suspended Solids,0,3,1,mg/L,EPA 160.4 [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES0917B1310,9/20/2017 10:26,Total Kjeldahl Nitrogen,0,0.3,0.1,mg/L as N,EPA 351.2 DWR Modified [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES0917B1310,9/20/2017 10:26,Dissolved ortho-Phosphate,14265442,0.1,0.01,mg/L as P,EPA 365.1 (DWR Modified) [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES0917B1311,9/20/2017 12:45,Dissolved Ammonia,7664417,<0.01,0.01,mg/L as N,EPA 350.1 DWR Modified [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES0917B1311,9/20/2017 12:45,Dissolved Calcium,7440702,31,1,mg/L,EPA 200.7 (D) [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES0917B1311,9/20/2017 12:45,Dissolved Chloride,16887006,45,1,mg/L,EPA 300.0 28d Hold [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES0917B1311,9/20/2017 12:45,Chlorophyll a,479618,50.29,0.5,ug/L,Std Method 10200 H [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES0917B1311,9/20/2017 12:45,Dissolved Nitrate + Nitrite,0,0.04,0.01,mg/L as N,Std Method 4500-NO3-F (DWR Mod [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES0917B1311,9/20/2017 12:45,Dissolved Organic Carbon,7440440,6.9,0.5,mg/L as C,EPA 415.1 (D) Ox [PS-3]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES0917B1311,9/20/2017 12:45,Total Organic Carbon,7440440,7.9,0.5,mg/L as C,EPA 415.1 (T) Ox [PS-3]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES0917B1311,9/20/2017 12:45,Dissolved Organic Nitrogen,7727379,0.5,0.1,mg/L as N,EPA 351.2/EPA 350.1 (D) DWRMod [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES0917B1311,9/20/2017 12:45,Pheophytin a,0,10.16,0.5,ug/L,Std Method 10200 H [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES0917B1311,9/20/2017 12:45,Total Phosphorus,7723140,0.3,0.01,mg/L as P,EPA 365.4 DWR Modified [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES0917B1311,9/20/2017 12:45,Dissolved Silica (SiO2),7631869,18.7,0.1,mg/L,EPA 200.7 (D) [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES0917B1311,9/20/2017 12:45,Total Dissolved Solids,0,360,1,mg/L,Std Method 2540 C [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES0917B1311,9/20/2017 12:45,Total Suspended Solids,0,83,1,mg/L,EPA 160.2 [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES0917B1311,9/20/2017 12:45,Volatile Suspended Solids,0,15,1,mg/L,EPA 160.4 [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES0917B1311,9/20/2017 12:45,Total Kjeldahl Nitrogen,0,0.8,0.1,mg/L as N,EPA 351.2 DWR Modified [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES0917B1311,9/20/2017 12:45,Dissolved ortho-Phosphate,14265442,0.15,0.01,mg/L as P,EPA 365.1 (DWR Modified) [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ES1017B1320,10/3/2017 9:48,Dissolved Ammonia,7664417,<0.01,0.01,mg/L as N,EPA 350.1 DWR Modified [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ES1017B1320,10/3/2017 9:48,Dissolved Calcium,7440702,9,1,mg/L,EPA 200.7 (D) [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ES1017B1320,10/3/2017 9:48,Dissolved Chloride,16887006,2,1,mg/L,EPA 300.0 28d Hold [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ES1017B1320,10/3/2017 9:48,Chlorophyll a,479618,2.19,0.5,ug/L,Std Method 10200 H [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ES1017B1320,10/3/2017 9:48,Dissolved Nitrate + Nitrite,0,0.05,0.01,mg/L as N,Std Method 4500-NO3-F (DWR Mod [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ES1017B1320,10/3/2017 9:48,Dissolved Organic Carbon,7440440,1.5,0.5,mg/L as C,EPA 415.1 (D) Ox [PS-3]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ES1017B1320,10/3/2017 9:48,Total Organic Carbon,7440440,1.6,0.5,mg/L as C,EPA 415.1 (T) Ox [PS-3]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ES1017B1320,10/3/2017 9:48,Dissolved Organic Nitrogen,7727379,<0.1,0.1,mg/L as N,EPA 351.2/EPA 350.1 (D) DWRMod [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ES1017B1320,10/3/2017 9:48,Pheophytin a,0,1,0.5,ug/L,Std Method 10200 H [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ES1017B1320,10/3/2017 9:48,Total Phosphorus,7723140,0.03,0.01,mg/L as P,EPA 365.4 DWR Modified [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ES1017B1320,10/3/2017 9:48,Dissolved Silica (SiO2),7631869,15.8,0.1,mg/L,EPA 200.7 (D) [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ES1017B1320,10/3/2017 9:48,Total Dissolved Solids,0,64,1,mg/L,Std Method 2540 C [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ES1017B1320,10/3/2017 9:48,Total Suspended Solids,0,12,1,mg/L,EPA 160.2 [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ES1017B1320,10/3/2017 9:48,Total Suspended Solids,0,12,1,mg/L,EPA 160.2 [1]*,0 Meters,"Water, Natural",Normal Sample,0,,Duplicate,N
330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ES1017B1320,10/3/2017 9:48,Volatile Suspended Solids,0,1,1,mg/L,EPA 160.4 [1]*,0 Meters,"Water, Natural",Normal Sample,0,,Duplicate,N
330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ES1017B1320,10/3/2017 9:48,Volatile Suspended Solids,0,1,1,mg/L,EPA 160.4 [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ES1017B1320,10/3/2017 9:48,Total Kjeldahl Nitrogen,0,0.1,0.1,mg/L as N,EPA 351.2 DWR Modified [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ES1017B1320,10/3/2017 9:48,Dissolved ortho-Phosphate,14265442,0.02,0.01,mg/L as P,EPA 365.1 (DWR Modified) [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES1017B1318,10/4/2017 10:05,Dissolved Ammonia,7664417,0.02,0.01,mg/L as N,EPA 350.1 DWR Modified [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES1017B1318,10/4/2017 10:05,Dissolved Calcium,7440702,11,1,mg/L,EPA 200.7 (D) [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES1017B1318,10/4/2017 10:05,Dissolved Chloride,16887006,7,1,mg/L,EPA 300.0 28d Hold [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES1017B1318,10/4/2017 10:05,Chlorophyll a,479618,1.96,0.5,ug/L,Std Method 10200 H [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES1017B1318,10/4/2017 10:05,Dissolved Nitrate + Nitrite,0,0.03,0.01,mg/L as N,Std Method 4500-NO3-F (DWR Mod [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES1017B1318,10/4/2017 10:05,Dissolved Organic Carbon,7440440,2.8,0.5,mg/L as C,EPA 415.1 (D) Ox [PS-3]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES1017B1318,10/4/2017 10:05,Total Organic Carbon,7440440,2.9,0.5,mg/L as C,EPA 415.1 (T) Ox [PS-3]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES1017B1318,10/4/2017 10:05,Dissolved Organic Nitrogen,7727379,0.2,0.1,mg/L as N,EPA 351.2/EPA 350.1 (D) DWRMod [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES1017B1318,10/4/2017 10:05,Pheophytin a,0,1.01,0.5,ug/L,Std Method 10200 H [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES1017B1318,10/4/2017 10:05,Total Phosphorus,7723140,0.11,0.01,mg/L as P,EPA 365.4 DWR Modified [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES1017B1318,10/4/2017 10:05,Dissolved Silica (SiO2),7631869,12.6,0.1,mg/L,EPA 200.7 (D) [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES1017B1318,10/4/2017 10:05,Total Dissolved Solids,0,103,1,mg/L,Std Method 2540 C [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES1017B1318,10/4/2017 10:05,Total Suspended Solids,0,18,1,mg/L,EPA 160.2 [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES1017B1318,10/4/2017 10:05,Volatile Suspended Solids,0,2,1,mg/L,EPA 160.4 [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES1017B1318,10/4/2017 10:05,Total Kjeldahl Nitrogen,0,0.4,0.1,mg/L as N,EPA 351.2 DWR Modified [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES1017B1318,10/4/2017 10:05,Dissolved ortho-Phosphate,14265442,0.09,0.01,mg/L as P,EPA 365.1 (DWR Modified) [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES1017B1319,10/4/2017 12:31,Dissolved Ammonia,7664417,0.03,0.01,mg/L as N,EPA 350.1 DWR Modified [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES1017B1319,10/4/2017 12:31,Dissolved Calcium,7440702,12,1,mg/L,EPA 200.7 (D) [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES1017B1319,10/4/2017 12:31,Dissolved Chloride,16887006,9,1,mg/L,EPA 300.0 28d Hold [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES1017B1319,10/4/2017 12:31,Chlorophyll a,479618,4.75,0.5,ug/L,Std Method 10200 H [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES1017B1319,10/4/2017 12:31,Dissolved Nitrate + Nitrite,0,0.05,0.01,mg/L as N,Std Method 4500-NO3-F (DWR Mod [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES1017B1319,10/4/2017 12:31,Dissolved Organic Carbon,7440440,3,0.5,mg/L as C,EPA 415.1 (D) Ox [PS-3]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES1017B1319,10/4/2017 12:31,Total Organic Carbon,7440440,3.2,0.5,mg/L as C,EPA 415.1 (T) Ox [PS-3]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES1017B1319,10/4/2017 12:31,Dissolved Organic Nitrogen,7727379,0.2,0.1,mg/L as N,EPA 351.2/EPA 350.1 (D) DWRMod [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES1017B1319,10/4/2017 12:31,Pheophytin a,0,1.89,0.5,ug/L,Std Method 10200 H [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES1017B1319,10/4/2017 12:31,Total Phosphorus,7723140,0.12,0.01,mg/L as P,EPA 365.4 DWR Modified [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES1017B1319,10/4/2017 12:31,Dissolved Silica (SiO2),7631869,12.9,0.1,mg/L,EPA 200.7 (D) [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES1017B1319,10/4/2017 12:31,Total Dissolved Solids,0,112,1,mg/L,Std Method 2540 C [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES1017B1319,10/4/2017 12:31,Total Suspended Solids,0,45,1,mg/L,EPA 160.2 [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES1017B1319,10/4/2017 12:31,Volatile Suspended Solids,0,3,1,mg/L,EPA 160.4 [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES1017B1319,10/4/2017 12:31,Total Kjeldahl Nitrogen,0,0.5,0.1,mg/L as N,EPA 351.2 DWR Modified [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES1017B1319,10/4/2017 12:31,Dissolved ortho-Phosphate,14265442,0.09,0.01,mg/L as P,EPA 365.1 (DWR Modified) [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ES1017B1328,10/17/2017 10:48,Dissolved Ammonia,7664417,<0.01,0.01,mg/L as N,EPA 350.1 DWR Modified [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ES1017B1328,10/17/2017 10:48,Dissolved Calcium,7440702,9,1,mg/L,EPA 200.7 (D) [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ES1017B1328,10/17/2017 10:48,Dissolved Chloride,16887006,3,1,mg/L,EPA 300.0 28d Hold [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ES1017B1328,10/17/2017 10:48,Chlorophyll a,479618,3.04,0.5,ug/L,Std Method 10200 H [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ES1017B1328,10/17/2017 10:48,Dissolved Nitrate + Nitrite,0,0.07,0.01,mg/L as N,Std Method 4500-NO3-F (DWR Mod [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ES1017B1328,10/17/2017 10:48,Dissolved Organic Carbon,7440440,1.9,0.5,mg/L as C,EPA 415.1 (D) Ox [PS-3]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ES1017B1328,10/17/2017 10:48,Total Organic Carbon,7440440,1.5,0.5,mg/L as C,EPA 415.1 (T) Ox [PS-3]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
