Stn Id,Stn Name,CIMIS Region,Date,Jul,ETo (mm),qc,Precip (mm),qc,Sol Rad (W/sq.m),qc,Avg Vap Pres (kPa),qc,Max Air Temp (C),qc,Min Air Temp (C),qc,Avg Air Temp (C),qc,Max Rel Hum (%),qc,Min Rel Hum (%),qc,Avg Rel Hum (%),qc,Dew Point (C),qc,Avg Wind Speed (m/s),qc,Wind Run (km),qc,Avg Soil Temp (C),qc
155,Bryte (experimental),Sacramento Valley,7/19/2017,200,,N,0.00, ,298, ,1.3, ,35.1, ,14.6, ,23.8, ,79, ,21, ,45, ,11.2, ,0.9, ,76.1, ,38.4,R
155,Bryte (experimental),Sacramento Valley,7/20/2017,201,,N,0.00, ,289, ,1.4, ,34.9, ,15.9, ,23.9, ,72, ,28, ,48, ,12.4, ,1.0, ,87.6, ,38.3,R
155,Bryte (experimental),Sacramento Valley,7/21/2017,202,,N,0.00, ,290, ,1.4, ,35.6, ,15.8, ,24.8, ,71, ,29, ,46, ,12.4, ,0.9, ,80.2, ,38.5,R
155,Bryte (experimental),Sacramento Valley,7/22/2017,203,,N,0.00, ,292, ,1.5, ,37.8, ,15.9, ,27.1, ,74, ,27, ,43, ,13.4, ,0.8, ,68.0, ,38.8,R
155,Bryte (experimental),Sacramento Valley,7/23/2017,204,,N,0.00, ,281, ,1.5, ,38.5, ,21.6,Y,28.2, ,51, ,18, ,38, ,12.6, ,0.9, ,77.5, ,,S
155,Bryte (experimental),Sacramento Valley,7/24/2017,205,,N,0.00, ,290, ,1.3, ,33.3, ,18.3, ,24.9, ,61, ,24, ,41, ,10.6, ,1.3, ,110.2, ,38.6,R
155,Bryte (experimental),Sacramento Valley,7/25/2017,206,,N,0.00, ,287, ,1.4, ,34.1, ,15.2, ,23.9, ,76, ,26, ,47, ,12.1, ,1.0, ,84.0, ,37.8,Y
155,Bryte (experimental),Sacramento Valley,7/26/2017,207,,N,0.00, ,288, ,1.4, ,35.7, ,15.4, ,24.9, ,76, ,22, ,45, ,12.2, ,0.9, ,78.3, ,37.7,Y
155,Bryte (experimental),Sacramento Valley,7/27/2017,208,,N,0.00, ,287, ,1.5, ,37.7, ,16.9, ,27.0, ,70, ,21, ,41, ,12.6, ,0.7, ,64.5, ,38.4,R
155,Bryte (experimental),Sacramento Valley,7/28/2017,209,,N,0.00, ,289, ,1.4, ,37.5, ,19.9, ,27.1, ,60, ,18, ,40, ,12.5, ,1.1, ,91.6, ,38.7,R
155,Bryte (experimental),Sacramento Valley,7/29/2017,210,,N,0.00, ,288, ,1.5, ,35.0, ,14.9, ,24.2, ,78, ,22, ,49, ,12.8, ,1.0, ,88.6, ,37.8,Y
155,Bryte (experimental),Sacramento Valley,7/30/2017,211,,N,0.00, ,280, ,1.5, ,36.8, ,14.8, ,25.3, ,80, ,21, ,45, ,12.5, ,0.9, ,75.1, ,38.6,R
155,Bryte (experimental),Sacramento Valley,7/31/2017,212,,N,0.00, ,275, ,1.4, ,37.6, ,15.5, ,25.2, ,77, ,23, ,45, ,12.4, ,1.0, ,89.6, ,37.5,Y
155,Bryte (experimental),Sacramento Valley,8/1/2017,213,,N,0.00, ,264, ,1.5, ,39.7, ,17.5, ,27.7, ,66, ,23, ,41, ,13.3, ,0.9, ,74.5, ,38.1,Y
155,Bryte (experimental),Sacramento Valley,8/2/2017,214,,N,0.00, ,265, ,1.5, ,38.6, ,20.3,Y,28.3, ,62, ,25, ,39, ,13.2, ,1.1, ,91.9, ,38.4,R
155,Bryte (experimental),Sacramento Valley,8/3/2017,215,,N,0.00, ,238, ,1.4, ,37.8, ,21.9,R,28.3, ,56, ,25, ,37, ,12.3, ,1.0, ,84.2, ,38.2,R
155,Bryte (experimental),Sacramento Valley,8/4/2017,216,,N,0.00, ,191, ,1.5, ,32.7, ,21.9,R,26.6, ,55, ,33, ,44, ,13.4, ,1.1, ,94.3, ,36.9,Y
155,Bryte (experimental),Sacramento Valley,8/5/2017,217,,N,0.00, ,254, ,1.6, ,34.7, ,18.6, ,24.7, ,72, ,30, ,52, ,14.2, ,1.3, ,112.2, ,36.0,Y
155,Bryte (experimental),Sacramento Valley,8/6/2017,218,,N,0.00, ,273, ,1.5, ,32.6, ,15.0, ,22.3, ,85, ,33, ,56, ,13.1, ,1.4, ,117.6, ,35.1, 
155,Bryte (experimental),Sacramento Valley,8/7/2017,219,,N,0.00, ,271, ,1.6, ,33.1, ,15.5, ,22.5, ,84, ,31, ,57, ,13.5, ,1.1, ,95.1, ,34.8, 
155,Bryte (experimental),Sacramento Valley,8/8/2017,220,,N,0.00, ,269, ,1.6, ,34.4, ,15.1, ,22.9, ,85, ,33, ,58, ,14.2, ,1.2, ,100.5, ,34.8, 
155,Bryte (experimental),Sacramento Valley,8/9/2017,221,,N,0.00, ,274, ,1.2, ,32.2, ,,S,15.9,Y,89,H,38,H,69,Y,10.2,Y,1.3, ,113.0, ,34.3, 
155,Bryte (experimental),Sacramento Valley,8/10/2017,222,,N,0.00, ,277, ,0.7,Y,23.7,Y,,S,,S,53,H,36,H,,Q,,Q,1.0, ,87.4, ,34.4, 
155,Bryte (experimental),Sacramento Valley,8/11/2017,223,,N,0.00, ,271, ,0.7,Y,24.7,Y,,S,,S,60,H,34,H,,Q,,Q,0.9, ,78.2, ,35.0, 
155,Bryte (experimental),Sacramento Valley,8/12/2017,224,,N,0.00, ,276, ,0.6,Y,24.8,Y,,S,,S,47,H,30,H,,Q,,Q,1.2, ,105.4, ,34.7, 
155,Bryte (experimental),Sacramento Valley,8/13/2017,225,,N,0.00, ,280, ,0.6,Y,21.3,R,,S,,S,39,H,30,H,,Q,,Q,1.5, ,128.0, ,33.5, 
155,Bryte (experimental),Sacramento Valley,8/14/2017,226,,N,0.00, ,271, ,0.6,Y,,S,,S,,S,,H,,H,,Q,,Q,1.6, ,142.5, ,32.3, 
155,Bryte (experimental),Sacramento Valley,8/15/2017,227,,N,0.00, ,275, ,0.5,Y,,S,,S,,S,,H,,H,,Q,,Q,1.5, ,125.6, ,31.4, 
155,Bryte (experimental),Sacramento Valley,8/16/2017,228,,N,0.00, ,261, ,0.6,Y,,S,,S,,S,55,H,37,H,,Q,,Q,1.1, ,94.5, ,31.6, 
155,Bryte (experimental),Sacramento Valley,8/17/2017,229,,N,0.00, ,260, ,0.7,Y,23.6,Y,,S,,S,55,H,32,H,,Q,,Q,1.0, ,83.6, ,32.8, 
155,Bryte (experimental),Sacramento Valley,8/18/2017,230,,N,0.00, ,257, ,0.7,Y,25.0,Y,,S,,S,52,H,35,H,,Q,,Q,1.1, ,91.0, ,32.9, 
155,Bryte (experimental),Sacramento Valley,8/19/2017,231,,N,0.00, ,257, ,0.6,Y,23.4,Y,,S,,S,46,H,35,H,,Q,,Q,1.1, ,98.0, ,32.7, 
155,Bryte (experimental),Sacramento Valley,8/20/2017,232,,N,0.00, ,244, ,0.6,Y,21.3,R,,S,,S,46,H,35,H,,Q,,Q,1.3, ,109.3, ,31.8, 
155,Bryte (experimental),Sacramento Valley,8/21/2017,233,,N,0.00, ,216, ,0.6,Y,,S,,S,,S,,H,,H,,Q,,Q,1.3, ,114.7, ,30.9, 
155,Bryte (experimental),Sacramento Valley,8/22/2017,234,,N,0.00, ,229, ,0.7,Y,23.9,Y,,S,,S,47,H,37,H,,Q,,Q,0.9, ,77.9, ,31.6, 
155,Bryte (experimental),Sacramento Valley,8/23/2017,235,,N,0.00, ,186, ,1.7, ,35.0, ,17.7, ,27.3,H,73,H,34,H,48, ,15.3, ,1.1, ,96.7, ,36.1,Y
155,Bryte (experimental),Sacramento Valley,8/24/2017,236,,N,0.00, ,246, ,1.5, ,32.9, ,15.6, ,22.7, ,82, ,32, ,55, ,13.3, ,1.3, ,110.1, ,31.5, 
155,Bryte (experimental),Sacramento Valley,8/25/2017,237,,N,0.00, ,257, ,1.5, ,34.6, ,14.5, ,23.2, ,85, ,25, ,53, ,13.0, ,0.6, ,50.2, ,31.6, 
155,Bryte (experimental),Sacramento Valley,8/26/2017,238,,N,0.00, ,249, ,1.5, ,38.3, ,16.3, ,27.1, ,83, ,20, ,43, ,13.5, ,0.5, ,47.3, ,32.9, 
155,Bryte (experimental),Sacramento Valley,8/27/2017,239,,N,0.00, ,239, ,1.6, ,40.0, ,20.5,Y,29.5, ,67, ,20, ,38, ,13.7, ,0.5, ,44.1, ,34.3, 
155,Bryte (experimental),Sacramento Valley,8/28/2017,240,,N,0.00, ,244, ,1.6, ,40.4, ,20.0,Y,29.7, ,65, ,21, ,39, ,14.2, ,0.6, ,48.2, ,35.1,Y
155,Bryte (experimental),Sacramento Valley,8/29/2017,241,,N,0.00, ,231, ,1.5, ,36.6, ,18.5, ,25.9, ,71, ,25, ,46, ,13.5, ,1.1, ,99.0, ,33.9, 
155,Bryte (experimental),Sacramento Valley,8/30/2017,242,,N,0.00, ,245, ,1.4, ,35.6, ,15.3, ,24.4, ,78, ,18, ,45, ,11.7, ,1.0, ,87.8, ,32.4, 
155,Bryte (experimental),Sacramento Valley,8/31/2017,243,,N,0.00, ,237, ,1.4, ,36.1, ,14.6, ,25.1, ,81, ,17, ,44, ,12.1, ,0.5, ,44.8, ,32.2, 
155,Bryte (experimental),Sacramento Valley,9/1/2017,244,,N,0.00, ,216, ,1.5, ,39.6, ,20.1,Y,28.9, ,62, ,21, ,38, ,13.3, ,0.6, ,54.4, ,33.1, 
155,Bryte (experimental),Sacramento Valley,9/2/2017,245,,N,0.00, ,211, ,1.8, ,40.0, ,20.7,Y,29.4, ,67, ,24, ,43, ,15.7, ,0.4,I,35.3,I,34.1, 
155,Bryte (experimental),Sacramento Valley,9/3/2017,246,,N,0.00, ,161, ,1.7, ,38.0, ,21.7,R,29.6, ,66, ,25, ,41, ,15.0, ,0.5, ,44.3, ,33.7, 
155,Bryte (experimental),Sacramento Valley,9/4/2017,247,,N,0.00, ,139, ,1.7, ,34.7, ,23.0,R,27.5, ,59, ,30, ,45, ,14.7, ,1.0, ,89.6, ,32.4, 
155,Bryte (experimental),Sacramento Valley,9/5/2017,248,,N,0.00, ,189, ,2.0, ,33.0, ,21.7,R,26.8, ,73, ,40, ,57, ,17.6, ,0.9, ,73.7, ,32.2, 
155,Bryte (experimental),Sacramento Valley,9/6/2017,249,,N,0.00, ,212, ,1.8, ,34.1, ,20.2,Y,25.8, ,74, ,31, ,53, ,15.5, ,1.1, ,91.5, ,32.3, 
155,Bryte (experimental),Sacramento Valley,9/7/2017,250,,N,0.00, ,151, ,1.7, ,26.2, ,18.3, ,21.6, ,80, ,54, ,67, ,15.2, ,1.1, ,94.5, ,30.5, 
155,Bryte (experimental),Sacramento Valley,9/8/2017,251,,N,0.00, ,209, ,1.8, ,31.1, ,16.1, ,22.8, ,90, ,39, ,64, ,15.5, ,0.8, ,67.9, ,30.2, 
155,Bryte (experimental),Sacramento Valley,9/9/2017,252,,N,0.00, ,213, ,1.7, ,32.8, ,16.5, ,23.9, ,89, ,36, ,59, ,15.3, ,0.7, ,60.7, ,30.4, 
155,Bryte (experimental),Sacramento Valley,9/10/2017,253,,N,0.00, ,209, ,1.8, ,34.6, ,17.9, ,26.5, ,80, ,29, ,51, ,15.4, ,0.5, ,43.3, ,31.5, 
155,Bryte (experimental),Sacramento Valley,9/11/2017,254,,N,0.00, ,208, ,1.7, ,36.3, ,20.5,R,27.9, ,72, ,28, ,44, ,14.6, ,0.9, ,74.1, ,32.2,Y
155,Bryte (experimental),Sacramento Valley,9/12/2017,255,,N,0.00, ,193, ,1.7, ,35.1, ,19.4,Y,26.2, ,77, ,30, ,51, ,15.3, ,1.0, ,83.6, ,32.2,Y
155,Bryte (experimental),Sacramento Valley,9/13/2017,256,,N,0.00, ,204, ,1.7, ,28.1, ,17.1, ,21.6, ,80, ,49, ,67, ,15.1, ,1.5, ,133.6, ,30.0, 
155,Bryte (experimental),Sacramento Valley,9/14/2017,257,,N,0.00, ,161, ,1.5, ,25.4, ,16.2, ,19.8, ,83, ,46, ,63, ,12.6, ,1.5, ,130.2, ,27.8, 
155,Bryte (experimental),Sacramento Valley,9/15/2017,258,,N,0.00, ,200, ,1.4, ,28.0, ,13.3, ,20.5, ,85, ,45, ,60, ,12.4, ,0.7, ,61.5, ,27.9, 
155,Bryte (experimental),Sacramento Valley,9/16/2017,259,,N,0.00, ,178, ,1.4, ,28.6, ,14.5, ,20.9, ,84, ,36, ,58, ,12.3, ,0.7, ,60.2, ,27.8, 
155,Bryte (experimental),Sacramento Valley,9/17/2017,260,,N,0.00, ,198, ,1.3, ,30.1, ,14.1, ,20.8, ,84, ,28, ,55, ,11.3, ,0.9, ,80.9, ,27.3, 
155,Bryte (experimental),Sacramento Valley,9/18/2017,261,,N,0.00, ,172, ,1.5, ,28.1, ,15.1, ,20.4, ,87, ,45, ,64, ,13.3, ,1.4, ,124.5, ,26.6, 
155,Bryte (experimental),Sacramento Valley,9/19/2017,262,,N,0.00, ,189, ,1.2, ,25.0, ,11.7, ,18.2, ,88, ,30, ,55, ,9.0, ,0.5, ,45.4, ,25.8, 
155,Bryte (experimental),Sacramento Valley,9/20/2017,263,,N,0.00, ,140, ,1.3, ,26.4, ,14.3, ,19.3, ,74, ,46, ,59, ,11.0, ,1.2, ,103.3, ,25.3, 
155,Bryte (experimental),Sacramento Valley,9/21/2017,264,,N,0.00, ,188, ,1.0, ,23.1, ,10.7, ,16.7, ,81, ,29, ,50, ,6.3, ,1.0, ,85.8, ,24.3, 
155,Bryte (experimental),Sacramento Valley,9/22/2017,265,,N,0.00, ,191, ,1.0, ,23.1, ,12.0, ,16.8, ,72, ,32, ,52, ,7.0, ,0.7, ,60.9, ,24.1, 
155,Bryte (experimental),Sacramento Valley,9/23/2017,266,,N,0.00, ,195, ,0.8, ,25.2, ,11.3, ,17.9, ,64, ,19, ,37, ,2.9, ,1.1, ,92.6, ,23.4, 
155,Bryte (experimental),Sacramento Valley,9/24/2017,267,,N,0.00, ,182, ,0.8, ,26.6, ,12.2, ,18.7, ,55, ,19, ,36, ,3.5, ,0.7, ,62.9, ,23.4, 
155,Bryte (experimental),Sacramento Valley,9/25/2017,268,,N,0.00, ,187, ,0.9, ,28.7, ,11.2, ,19.6, ,68, ,20, ,41, ,5.8, ,0.5, ,44.2, ,24.1, 
155,Bryte (experimental),Sacramento Valley,9/26/2017,269,,N,0.00, ,186, ,1.0, ,32.1, ,12.7, ,22.0, ,66, ,18, ,38, ,6.9, ,0.8, ,68.3, ,25.1, 
155,Bryte (experimental),Sacramento Valley,9/27/2017,270,,N,0.00, ,182, ,1.0, ,32.7, ,13.2, ,21.8, ,66, ,21, ,40, ,7.6, ,0.4,I,33.5,I,25.7, 
155,Bryte (experimental),Sacramento Valley,9/28/2017,271,,N,0.00, ,180, ,1.1, ,31.4, ,14.1, ,22.1, ,76, ,22, ,42, ,8.4, ,0.4,I,37.6,I,26.1, 
155,Bryte (experimental),Sacramento Valley,9/29/2017,272,,N,0.00, ,152, ,1.3, ,29.4, ,15.3, ,20.6, ,77, ,28, ,53, ,10.8, ,1.2, ,102.5, ,25.2, 
155,Bryte (experimental),Sacramento Valley,9/30/2017,273,,N,0.00, ,172, ,1.4, ,27.7, ,14.0, ,20.0, ,90, ,32, ,60, ,12.0, ,0.7, ,60.7, ,24.9, 
155,Bryte (experimental),Sacramento Valley,10/1/2017,274,,N,0.00, ,172, ,0.7, ,26.3, ,14.4, ,20.4, ,52, ,14, ,30, ,2.4, ,1.6, ,138.9, ,23.9, 
155,Bryte (experimental),Sacramento Valley,10/2/2017,275,,N,0.00, ,179, ,0.6, ,24.2, ,11.8, ,18.0, ,44, ,15, ,31, ,0.5, ,1.6, ,142.0, ,22.7, 
155,Bryte (experimental),Sacramento Valley,10/3/2017,276,,N,0.00, ,171, ,0.7, ,25.2, ,7.3,Y,17.1, ,64, ,18, ,35, ,1.4, ,0.8, ,64.9, ,21.6, 
155,Bryte (experimental),Sacramento Valley,10/4/2017,277,,N,0.00, ,169, ,0.8, ,26.3, ,8.8, ,16.9, ,73, ,22, ,43, ,4.2, ,0.4,I,36.0,I,21.9, 
155,Bryte (experimental),Sacramento Valley,10/5/2017,278,,N,0.00, ,170, ,0.9, ,26.8, ,9.3, ,17.4, ,80, ,17, ,43, ,4.8, ,0.6, ,48.2, ,21.8, 
155,Bryte (experimental),Sacramento Valley,10/6/2017,279,,N,0.00, ,168, ,0.9, ,28.4, ,9.9, ,18.9, ,68, ,21, ,41, ,5.2, ,0.4,I,36.6,I,22.1, 
155,Bryte (experimental),Sacramento Valley,10/7/2017,280,,N,0.00, ,163, ,1.0, ,30.0, ,10.6, ,19.9, ,72, ,23, ,42, ,6.8, ,0.5, ,39.7, ,22.8, 
155,Bryte (experimental),Sacramento Valley,10/8/2017,281,,N,0.00, ,156, ,0.7, ,25.6, ,12.2, ,19.3, ,76, ,17, ,33, ,2.5, ,1.9, ,159.8, ,22.1, 
155,Bryte (experimental),Sacramento Valley,10/9/2017,282,,N,0.00, ,156, ,0.6, ,27.8, ,14.3, ,19.6, ,51, ,18, ,28, ,0.5, ,1.1, ,96.0, ,22.0, 
155,Bryte (experimental),Sacramento Valley,10/10/2017,283,,N,0.00, ,153, ,0.9, ,27.6, ,10.3, ,17.8, ,77, ,21, ,44, ,5.4, ,0.4,I,37.4,I,21.8, 
155,Bryte (experimental),Sacramento Valley,10/11/2017,284,,N,0.00, ,130, ,0.7, ,23.2, ,10.2, ,16.3, ,76, ,12, ,38, ,2.0, ,0.9, ,79.4, ,20.5, 
155,Bryte (experimental),Sacramento Valley,10/12/2017,285,,N,0.00, ,160, ,0.6, ,22.8, ,10.0, ,15.6, ,56, ,14, ,32, ,-1.1, ,1.0, ,87.8, ,19.1, 
155,Bryte (experimental),Sacramento Valley,10/13/2017,286,,N,0.00, ,154, ,0.7, ,24.3, ,6.7, ,15.2, ,67, ,22, ,41, ,2.2, ,0.6, ,49.6, ,18.8, 
155,Bryte (experimental),Sacramento Valley,10/14/2017,287,,N,0.00, ,153, ,0.7, ,24.1, ,11.1, ,17.0, ,66, ,21, ,36, ,1.9, ,1.1, ,95.6, ,19.2, 
155,Bryte (experimental),Sacramento Valley,10/15/2017,288,,N,0.00, ,147, ,0.8, ,26.5, ,7.1, ,15.9, ,76, ,23, ,46, ,4.4, ,0.3,I,27.6,I,19.2, 
155,Bryte (experimental),Sacramento Valley,10/16/2017,289,,N,0.00, ,130, ,0.8, ,27.3, ,8.5, ,16.5, ,76, ,19, ,45, ,4.5, ,0.4,I,35.4,I,19.2, 
155,Bryte (experimental),Sacramento Valley,10/17/2017,290,,N,0.00, ,115, ,0.9, ,26.1, ,9.7, ,16.7, ,75, ,27, ,50, ,6.2, ,0.4,I,31.4,I,19.3, 
155,Bryte (experimental),Sacramento Valley,10/18/2017,291,,N,0.00, ,140, ,0.9, ,27.2, ,7.9, ,16.5, ,81, ,25, ,50, ,6.0, ,0.7, ,58.1, ,19.3, 
155,Bryte (experimental),Sacramento Valley,10/19/2017,292,,N,1.90, ,111, ,1.3, ,22.3, ,11.4, ,15.6, ,88, ,55, ,74, ,11.0, ,1.8, ,154.2, ,18.8, 
155,Bryte (experimental),Sacramento Valley,10/20/2017,293,,N,2.30, ,109, ,1.1, ,17.8, ,8.9, ,12.8, ,92, ,53, ,75, ,8.5, ,0.6, ,52.9, ,17.0, 
155,Bryte (experimental),Sacramento Valley,10/21/2017,294,,N,0.00, ,141, ,1.0, ,19.9, ,6.5, ,13.0, ,96, ,43, ,68, ,7.3, ,0.6, ,48.1, ,16.0, 
155,Bryte (experimental),Sacramento Valley,10/22/2017,295,,N,0.00, ,144, ,1.1, ,23.2, ,7.8, ,15.7, ,92, ,41, ,62, ,8.4, ,0.7, ,64.0, ,16.7, 
155,Bryte (experimental),Sacramento Valley,10/23/2017,296,,N,0.00, ,139, ,1.3, ,27.2, ,11.1, ,18.5, ,87, ,40, ,63, ,11.2, ,0.4,I,30.6,I,18.6, 
155,Bryte (experimental),Sacramento Valley,10/24/2017,297,,N,0.00, ,138, ,1.4, ,29.5, ,12.0, ,19.9, ,93, ,32, ,60, ,11.9, ,0.3,I,29.5,I,19.9, 
155,Bryte (experimental),Sacramento Valley,10/25/2017,298,,N,0.00, ,135, ,1.4, ,29.4, ,12.5, ,19.9, ,89, ,32, ,59, ,11.8, ,0.4,I,35.2,I,20.6, 
155,Bryte (experimental),Sacramento Valley,10/26/2017,299,,N,0.00, ,133, ,1.4, ,29.0, ,12.2, ,19.4, ,92, ,36, ,61, ,11.8, ,0.3,I,29.2,I,20.7, 
155,Bryte (experimental),Sacramento Valley,10/27/2017,300,,N,0.00, ,133, ,1.3, ,27.7, ,11.9, ,19.1, ,92, ,28, ,59, ,10.9, ,0.4,I,36.9,I,20.6, 
155,Bryte (experimental),Sacramento Valley,10/28/2017,301,,N,0.00, ,128, ,1.3, ,29.7, ,11.8, ,19.1, ,90, ,33, ,60, ,11.0, ,0.4,I,31.2,I,20.6, 
155,Bryte (experimental),Sacramento Valley,10/29/2017,302,,N,0.00, ,131, ,1.3, ,27.7, ,11.0, ,17.2, ,94, ,40, ,68, ,11.1, ,0.6, ,54.1, ,20.4, 
155,Bryte (experimental),Sacramento Valley,10/30/2017,303,,N,0.00, ,112, ,1.2, ,20.9, ,10.6, ,14.3, ,90, ,48, ,72, ,9.2, ,1.7, ,142.6, ,18.5, 
155,Bryte (experimental),Sacramento Valley,10/31/2017,304,,N,0.00, ,122, ,1.1, ,20.6, ,7.5, ,13.9, ,93, ,51, ,70, ,8.6, ,0.7, ,56.5, ,17.3, 
155,Bryte (experimental),Sacramento Valley,11/1/2017,305,,N,0.00, ,120, ,1.1, ,20.0, ,8.8, ,14.2, ,90, ,53, ,69, ,8.6, ,0.7, ,58.8, ,17.4, 
155,Bryte (experimental),Sacramento Valley,11/2/2017,306,,N,0.00, ,47, ,1.2, ,18.0, ,10.4, ,14.5, ,87, ,56, ,70, ,9.0, ,0.8, ,68.4, ,16.5, 
155,Bryte (experimental),Sacramento Valley,11/3/2017,307,,N,0.00, ,45, ,1.2, ,18.6, ,13.3, ,15.5, ,84, ,53, ,70, ,10.1, ,0.9, ,76.9, ,16.7, 
155,Bryte (experimental),Sacramento Valley,11/4/2017,308,,N,3.50, ,48, ,1.1, ,17.5, ,8.8, ,13.7, ,95, ,46, ,71, ,8.5, ,1.1, ,93.9, ,15.6, 
155,Bryte (experimental),Sacramento Valley,11/5/2017,309,,N,0.00, ,122, ,0.8, ,16.5, ,6.5, ,10.6, ,82, ,45, ,66, ,4.4, ,0.8, ,67.4, ,13.5, 
155,Bryte (experimental),Sacramento Valley,11/6/2017,310,,N,0.00, ,113, ,0.9, ,17.0, ,6.9, ,10.9, ,86, ,45, ,69, ,5.5, ,0.5, ,47.4, ,14.0, 
155,Bryte (experimental),Sacramento Valley,11/7/2017,311,,N,0.00, ,123, ,0.9, ,17.6, ,4.6, ,10.3, ,94, ,46, ,73, ,5.6, ,0.5, ,41.9, ,13.4, 
155,Bryte (experimental),Sacramento Valley,11/8/2017,312,,N,3.00, ,38, ,1.0, ,16.6, ,7.6, ,13.1, ,94, ,54, ,69, ,7.6, ,0.8, ,65.5, ,13.2, 
155,Bryte (experimental),Sacramento Valley,11/9/2017,313,,N,3.30, ,71, ,1.4, ,20.0, ,12.4, ,15.5, ,97, ,61, ,82, ,12.4, ,1.0, ,89.9, ,14.8, 
155,Bryte (experimental),Sacramento Valley,11/10/2017,314,,N,0.00, ,50, ,1.4, ,18.4, ,10.5, ,14.7, ,96, ,66, ,82, ,11.7, ,0.8, ,65.8, ,14.1, 
155,Bryte (experimental),Sacramento Valley,11/11/2017,315,,N,0.10, ,102, ,1.2, ,17.1, ,7.4, ,11.3, ,99, ,58, ,86, ,9.1, ,0.5, ,42.7, ,13.5, 
155,Bryte (experimental),Sacramento Valley,11/12/2017,316,,N,0.00, ,91, ,1.1, ,18.5, ,9.4, ,12.8, ,93, ,55, ,77, ,9.0, ,0.5, ,46.1, ,13.6, 
155,Bryte (experimental),Sacramento Valley,11/13/2017,317,,N,0.10, ,64, ,1.3, ,20.5, ,11.3, ,14.9, ,90, ,58, ,77, ,10.9, ,0.9, ,77.4, ,14.5, 
155,Bryte (experimental),Sacramento Valley,11/14/2017,318,,N,0.00, ,116, ,1.1, ,17.8, ,9.5, ,13.0, ,97, ,44, ,72, ,8.1, ,0.6, ,48.8, ,14.9, 
155,Bryte (experimental),Sacramento Valley,11/15/2017,319,,N,10.60, ,23, ,1.2, ,14.5, ,10.2, ,12.1, ,96, ,68, ,88, ,10.2, ,0.6, ,55.9, ,13.1, 
155,Bryte (experimental),Sacramento Valley,11/16/2017,320,,N,22.50, ,22, ,1.5, ,14.1, ,12.5, ,13.2, ,99, ,94, ,96, ,12.6, ,1.0, ,85.8, ,13.1, 
155,Bryte (experimental),Sacramento Valley,11/17/2017,321,,N,0.60, ,112, ,1.0, ,15.2, ,7.6, ,11.4, ,97, ,57, ,76, ,7.3, ,0.8, ,72.7, ,12.6, 
155,Bryte (experimental),Sacramento Valley,11/18/2017,322,,N,0.30, ,109, ,0.8, ,14.7, ,4.6, ,9.2, ,93, ,51, ,72, ,4.5, ,0.6, ,53.4, ,10.6, 
155,Bryte (experimental),Sacramento Valley,11/19/2017,323,,N,0.10, ,98, ,0.9, ,15.1, ,4.3, ,9.8, ,95, ,58, ,79, ,6.2, ,0.4,I,38.4,I,10.7, 
155,Bryte (experimental),Sacramento Valley,11/20/2017,324,,N,0.20, ,22, ,1.3, ,15.4, ,11.3, ,12.7, ,96, ,69, ,85, ,10.4, ,0.7, ,60.0, ,12.0, 
155,Bryte (experimental),Sacramento Valley,11/21/2017,325,,N,0.10, ,78, ,1.3, ,18.1, ,10.3, ,12.9, ,99, ,73, ,90, ,11.3, ,0.6, ,51.1, ,12.8, 
155,Bryte (experimental),Sacramento Valley,11/22/2017,326,,N,0.00, ,59, ,1.4, ,18.3, ,9.1, ,13.1, ,100, ,78, ,95, ,12.4, ,0.5, ,41.3, ,12.9, 
155,Bryte (experimental),Sacramento Valley,11/23/2017,327,,N,0.00, ,33, ,1.5,Y,16.5, ,10.2, ,13.5, ,100, ,89, ,97,Y,13.0,Y,0.4,I,34.4,I,13.0, 
155,Bryte (experimental),Sacramento Valley,11/24/2017,328,,N,0.10, ,87, ,1.5,Y,18.6, ,11.7, ,14.9,Y,100, ,79, ,91,Y,13.4,Y,0.6, ,54.6, ,14.0, 
155,Bryte (experimental),Sacramento Valley,11/25/2017,329,,N,0.00, ,42, ,1.5,Y,17.2, ,10.7, ,13.9, ,99, ,83, ,93,Y,12.9,Y,0.5, ,45.4, ,13.7, 
155,Bryte (experimental),Sacramento Valley,11/26/2017,330,,N,4.90, ,9, ,1.5,Y,15.8, ,12.8,Y,14.6, ,97, ,82, ,91,Y,13.2,Y,1.0, ,89.3, ,13.2, 
155,Bryte (experimental),Sacramento Valley,11/27/2017,331,,N,2.10,H,98, ,1.1, ,14.7, ,6.9, ,10.9, ,96, ,62, ,81, ,7.8, ,0.7, ,63.7, ,12.3, 
155,Bryte (experimental),Sacramento Valley,11/28/2017,332,,N,0.00, ,98, ,1.0, ,16.8, ,4.2, ,9.9, ,99, ,56, ,80, ,6.6, ,0.6, ,52.3, ,10.9, 
155,Bryte (experimental),Sacramento Valley,11/29/2017,333,,N,0.00, ,101, ,1.0, ,15.4, ,4.6, ,9.5, ,97, ,61, ,82, ,6.5, ,0.6, ,51.3, ,10.5, 
155,Bryte (experimental),Sacramento Valley,11/30/2017,334,,N,0.10, ,94, ,1.0, ,16.6, ,3.9, ,9.6, ,100, ,60, ,86, ,7.2, ,0.5, ,42.5, ,10.5, 
