date,agency_cd,site_no,water_year,flow,flow_cd,flow_11447905,group,flow_modeled,flow_impute,flow_for_gam_step1,flow_for_gam_step2,flow_for_gam_final
2015-06-01,USGS,11455420,2015,5200,A,2430,measure,5289,5200,5200,5200,5200
2015-06-02,USGS,11455420,2015,4560,A,2660,measure,5807,4560,4560,4560,4560
2015-06-03,USGS,11455420,2015,4350,A,2610,measure,5694,4350,4350,4350,4350
2015-06-04,USGS,11455420,2015,4240,A,2640,measure,5762,4240,4240,4240,4240
2015-06-05,USGS,11455420,2015,2650,A,2110,measure,4568,2650,2650,2650,2650
2015-06-06,USGS,11455420,2015,4160,A,1840,measure,3960,4160,4160,4160,4160
2015-06-07,USGS,11455420,2015,6040,A,2100,measure,4546,6040,6040,6040,6040
2015-06-08,USGS,11455420,2015,4600,A,2270,measure,4929,4600,4600,4600,4600
2015-06-09,USGS,11455420,2015,4680,A,2540,measure,5537,4680,4680,4680,4680
2015-06-10,USGS,11455420,2015,5860,A,2840,measure,6212,5860,5860,5860,5860
2015-06-11,USGS,11455420,2015,1090,A,2510,measure,5469,1090,1090,1090,1090
2015-06-12,USGS,11455420,2015,-236,A,2200,measure,4771,-236,-236,-236,-236
2015-06-13,USGS,11455420,2015,276,A,1580,measure,3374,276,276,276,276
2015-06-14,USGS,11455420,2015,2990,A,1540,measure,3284,2990,2990,2990,2990
2015-06-15,USGS,11455420,2015,4700,A,2150,measure,4658,4700,4700,4700,4700
2015-06-16,USGS,11455420,2015,3660,A,2060,measure,4456,3660,3660,3660,3660
2015-06-17,USGS,11455420,2015,2730,A,1690,measure,3622,2730,2730,2730,2730
2015-06-18,USGS,11455420,2015,3310,A,1630,measure,3487,3310,3310,3310,3310
2015-06-19,USGS,11455420,2015,4160,A,1800,measure,3870,4160,4160,4160,4160
2015-06-20,USGS,11455420,2015,4050,A,1790,measure,3847,4050,4050,4050,4050
2015-06-21,USGS,11455420,2015,4750,A,1920,measure,4140,4750,4750,4750,4750
2015-06-22,USGS,11455420,2015,5730,A,2090,measure,4523,5730,5730,5730,5730
2015-06-23,USGS,11455420,2015,5370,A,2270,measure,4929,5370,5370,5370,5370
2015-06-24,USGS,11455420,2015,5420,A,2520,measure,5492,5420,5420,5420,5420
2015-06-25,USGS,11455420,2015,4430,A,2450,measure,5334,4430,4430,4430,4430
2015-06-26,USGS,11455420,2015,1030,A,1890,measure,4073,1030,1030,1030,1030
2015-06-27,USGS,11455420,2015,1910,A,1630,measure,3487,1910,1910,1910,1910
2015-06-28,USGS,11455420,2015,2820,A,1750,measure,3757,2820,2820,2820,2820
2015-06-29,USGS,11455420,2015,3180,A,1890,measure,4073,3180,3180,3180,3180
2015-06-30,USGS,11455420,2015,2440,A,1790,measure,3847,2440,2440,2440,2440
2015-07-01,USGS,11455420,2015,1580,A,1590,measure,3397,1580,1580,1580,1580
2015-07-02,USGS,11455420,2015,2000,A,1560,measure,3329,2000,2000,2000,2000
2015-07-03,USGS,11455420,2015,2300,A,1700,measure,3645,2300,2300,2300,2300
2015-07-04,USGS,11455420,2015,1480,A,1580,measure,3374,1480,1480,1480,1480
2015-07-05,USGS,11455420,2015,4880,A,1660,measure,3555,4880,4880,4880,4880
2015-07-06,USGS,11455420,2015,6380,A,1950,measure,4208,6380,6380,6380,6380
2015-07-07,USGS,11455420,2015,4990,A,1860,measure,4005,4990,4990,4990,4990
2015-07-08,USGS,11455420,2015,4870,A,1720,measure,3690,4870,4870,4870,4870
2015-07-09,USGS,11455420,2015,5330,A,1900,measure,4095,5330,5330,5330,5330
2015-07-10,USGS,11455420,2015,3690,A,1920,measure,4140,3690,3690,3690,3690
2015-07-11,USGS,11455420,2015,3240,A,1810,measure,3892,3240,3240,3240,3240
2015-07-12,USGS,11455420,2015,4000,A,1960,measure,4230,4000,4000,4000,4000
2015-07-13,USGS,11455420,2015,3280,A,2000,measure,4320,3280,3280,3280,3280
2015-07-14,USGS,11455420,2015,2890,A,1980,measure,4275,2890,2890,2890,2890
2015-07-15,USGS,11455420,2015,2510,A,1940,measure,4185,2510,2510,2510,2510
2015-07-16,USGS,11455420,2015,2990,A,1930,measure,4163,2990,2990,2990,2990
2015-07-17,USGS,11455420,2015,3410,A,2060,measure,4456,3410,3410,3410,3410
2015-07-18,USGS,11455420,2015,5900,A,2290,measure,4974,5900,5900,5900,5900
2015-07-19,USGS,11455420,2015,7090,A,2490,measure,5424,7090,7090,7090,7090
2015-07-20,USGS,11455420,2015,4420,A,2610,measure,5694,4420,4420,4420,4420
2015-07-21,USGS,11455420,2015,5220,A,2920,measure,6393,5220,5220,5220,5220
2015-07-22,USGS,11455420,2015,7290,A,2990,measure,6550,7290,7290,7290,7290
2015-07-23,USGS,11455420,2015,8440,A,3050,measure,6685,8440,8440,8440,8440
2015-07-24,USGS,11455420,2015,5900,A,2450,measure,5334,5900,5900,5900,5900
2015-07-25,USGS,11455420,2015,2240,A,1700,measure,3645,2240,2240,2240,2240
2015-07-26,USGS,11455420,2015,2410,A,1590,measure,3397,2410,2410,2410,2410
2015-07-27,USGS,11455420,2015,4020,A,1510,measure,3217,4020,4020,4020,4020
2015-07-28,USGS,11455420,2015,3270,A,1610,measure,3442,3270,3270,3270,3270
2015-07-29,USGS,11455420,2015,1850,A,1660,measure,3555,1850,1850,1850,1850
2015-07-30,USGS,11455420,2015,3200,A,1760,measure,3780,3200,3200,3200,3200
2015-07-31,USGS,11455420,2015,3000,A,1850,measure,3982,3000,3000,3000,3000
2015-08-01,USGS,11455420,2015,3360,A,1820,measure,3915,3360,3360,3360,3360
2015-08-02,USGS,11455420,2015,3270,A,1800,measure,3870,3270,3270,3270,3270
2015-08-03,USGS,11455420,2015,4380,A,1920,measure,4140,4380,4380,4380,4380
2015-08-04,USGS,11455420,2015,6700,A,2480,measure,5402,6700,6700,6700,6700
2015-08-05,USGS,11455420,2015,6680,A,2950,measure,6460,6680,6680,6680,6680
2015-08-06,USGS,11455420,2015,4380,A,2770,measure,6055,4380,4380,4380,4380
2015-08-07,USGS,11455420,2015,3260,A,2280,measure,4951,3260,3260,3260,3260
2015-08-08,USGS,11455420,2015,3560,A,2030,measure,4388,3560,3560,3560,3560
2015-08-09,USGS,11455420,2015,3230,A,1990,measure,4298,3230,3230,3230,3230
2015-08-10,USGS,11455420,2015,3340,A,1930,measure,4163,3340,3340,3340,3340
2015-08-11,USGS,11455420,2015,5320,A,2620,measure,5717,5320,5320,5320,5320
2015-08-12,USGS,11455420,2015,5870,A,2980,measure,6528,5870,5870,5870,5870
2015-08-13,USGS,11455420,2015,5260,A,2840,measure,6212,5260,5260,5260,5260
2015-08-14,USGS,11455420,2015,5680,A,2390,measure,5199,5680,5680,5680,5680
2015-08-15,USGS,11455420,2015,4430,A,1880,measure,4050,4430,4430,4430,4430
2015-08-16,USGS,11455420,2015,3070,A,1600,measure,3419,3070,3070,3070,3070
2015-08-17,USGS,11455420,2015,1900,A,1330,measure,2811,1900,1900,1900,1900
2015-08-18,USGS,11455420,2015,2550,A,1340,measure,2834,2550,2550,2550,2550
2015-08-19,USGS,11455420,2015,4110,A,1660,measure,3555,4110,4110,4110,4110
2015-08-20,USGS,11455420,2015,4170,A,1740,measure,3735,4170,4170,4170,4170
2015-08-21,USGS,11455420,2015,4130,A,1680,measure,3600,4130,4130,4130,4130
2015-08-22,USGS,11455420,2015,4460,A,1710,measure,3667,4460,4460,4460,4460
2015-08-23,USGS,11455420,2015,4530,A,1870,measure,4028,4530,4530,4530,4530
2015-08-24,USGS,11455420,2015,5260,A,2070,measure,4478,5260,5260,5260,5260
2015-08-25,USGS,11455420,2015,5050,A,2190,measure,4748,5050,5050,5050,5050
2015-08-26,USGS,11455420,2015,4650,A,2160,measure,4681,4650,4650,4650,4650
2015-08-27,USGS,11455420,2015,4290,A,2160,measure,4681,4290,4290,4290,4290
2015-08-28,USGS,11455420,2015,3940,A,2050,measure,4433,3940,3940,3940,3940
2015-08-29,USGS,11455420,2015,4800,A,2100,measure,4546,4800,4800,4800,4800
2015-08-30,USGS,11455420,2015,5820,A,2110,measure,4568,5820,5820,5820,5820
2015-08-31,USGS,11455420,2015,5430,A,1960,measure,4230,5430,5430,5430,5430
2015-09-01,USGS,11455420,2015,4790,A,1920,measure,4140,4790,4790,4790,4790
2015-09-02,USGS,11455420,2015,4490,A,1970,measure,4253,4490,4490,4490,4490
2015-09-03,USGS,11455420,2015,5050,A,2070,measure,4478,5050,5050,5050,5050
2015-09-04,USGS,11455420,2015,5460,A,2000,measure,4320,5460,5460,5460,5460
2015-09-05,USGS,11455420,2015,5610,A,2230,measure,4838,5610,5610,5610,5610
2015-09-06,USGS,11455420,2015,3290,A,2120,measure,4591,3290,3290,3290,3290
2015-09-07,USGS,11455420,2015,2130,A,2090,measure,4523,2130,2130,2130,2130
2015-09-08,USGS,11455420,2015,2080,A,2060,measure,4456,2080,2080,2080,2080
2015-09-09,USGS,11455420,2015,2330,A,1950,measure,4208,2330,2330,2330,2330
2015-09-10,USGS,11455420,2015,2330,A,2070,measure,4478,2330,2330,2330,2330
2015-09-11,USGS,11455420,2015,2500,A,2370,measure,5154,2500,2500,2500,2500
2015-09-12,USGS,11455420,2015,3820,A,2430,measure,5289,3820,3820,3820,3820
2015-09-13,USGS,11455420,2015,3380,A,2060,measure,4456,3380,3380,3380,3380
2015-09-14,USGS,11455420,2015,3440,A,1860,measure,4005,3440,3440,3440,3440
2015-09-15,USGS,11455420,2015,5640,A,2100,measure,4546,5640,5640,5640,5640
2015-09-16,USGS,11455420,2015,6730,A,2040,measure,4410,6730,6730,6730,6730
2015-09-17,USGS,11455420,2015,5080,A,2080,measure,4501,5080,5080,5080,5080
2015-09-18,USGS,11455420,2015,3920,A,2180,measure,4726,3920,3920,3920,3920
2015-09-19,USGS,11455420,2015,2580,A,2100,measure,4546,2580,2580,2580,2580
2015-09-20,USGS,11455420,2015,1950,A,2130,measure,4613,1950,1950,1950,1950
2015-09-21,USGS,11455420,2015,1000,A,2000,measure,4320,1000,1000,1000,1000
2015-09-22,USGS,11455420,2015,3130,A,2160,measure,4681,3130,3130,3130,3130
2015-09-23,USGS,11455420,2015,5450,A,2520,measure,5492,5450,5450,5450,5450
2015-09-24,USGS,11455420,2015,3650,A,2390,measure,5199,3650,3650,3650,3650
2015-09-25,USGS,11455420,2015,2330,A,2070,measure,4478,2330,2330,2330,2330
2015-09-26,USGS,11455420,2015,3090,A,2090,measure,4523,3090,3090,3090,3090
2015-09-27,USGS,11455420,2015,3710,A,2080,measure,4501,3710,3710,3710,3710
2015-09-28,USGS,11455420,2015,4020,A,1980,measure,4275,4020,4020,4020,4020
2015-09-29,USGS,11455420,2015,4310,A,2040,measure,4410,4310,4310,4310,4310
2015-09-30,USGS,11455420,2015,5300,A,2200,measure,4771,5300,5300,5300,5300
2015-10-01,USGS,11455420,2016,4230,A,1900,measure,4095,4230,4230,4230,4230
2015-10-02,USGS,11455420,2016,3310,A,1630,measure,3487,3310,3310,3310,3310
2015-10-03,USGS,11455420,2016,2220,A,1300,measure,2744,2220,2220,2220,2220
2015-10-04,USGS,11455420,2016,3490,A,1570,measure,3352,3490,3490,3490,3490
2015-10-05,USGS,11455420,2016,4060,A,1720,measure,3690,4060,4060,4060,4060
2015-10-06,USGS,11455420,2016,5470,A,1770,measure,3802,5470,5470,5470,5470
2015-10-07,USGS,11455420,2016,5520,A,1680,measure,3600,5520,5520,5520,5520
2015-10-08,USGS,11455420,2016,5510,A,1660,measure,3555,5510,5510,5510,5510
2015-10-09,USGS,11455420,2016,4430,A,1540,measure,3284,4430,4430,4430,4430
2015-10-10,USGS,11455420,2016,4680,A,1490,measure,3172,4680,4680,4680,4680
2015-10-11,USGS,11455420,2016,5310,A,1620,measure,3464,5310,5310,5310,5310
2015-10-12,USGS,11455420,2016,5230,A,1630,measure,3487,5230,5230,5230,5230
2015-10-13,USGS,11455420,2016,3060,A,1550,measure,3307,3060,3060,3060,3060
2015-10-14,USGS,11455420,2016,1350,A,1450,measure,3081,1350,1350,1350,1350
2015-10-15,USGS,11455420,2016,2260,A,1480,measure,3149,2260,2260,2260,2260
2015-10-16,USGS,11455420,2016,2170,A,1530,measure,3262,2170,2170,2170,2170
2015-10-17,USGS,11455420,2016,4610,A,1650,measure,3532,4610,4610,4610,4610
2015-10-18,USGS,11455420,2016,5700,A,1790,measure,3847,5700,5700,5700,5700
2015-10-19,USGS,11455420,2016,5480,A,1920,measure,4140,5480,5480,5480,5480
2015-10-20,USGS,11455420,2016,3770,A,1810,measure,3892,3770,3770,3770,3770
2015-10-21,USGS,11455420,2016,2710,A,1590,measure,3397,2710,2710,2710,2710
2015-10-22,USGS,11455420,2016,3220,A,1530,measure,3262,3220,3220,3220,3220
2015-10-23,USGS,11455420,2016,4210,A,1560,measure,3329,4210,4210,4210,4210
2015-10-24,USGS,11455420,2016,3630,A,1510,measure,3217,3630,3630,3630,3630
2015-10-25,USGS,11455420,2016,3820,A,NA,measure,NA,3820,3820,3820,3820
2015-10-26,USGS,11455420,2016,4200,A,NA,measure,NA,4200,4200,4200,4200
2015-10-27,USGS,11455420,2016,4240,A,NA,measure,NA,4240,4240,4240,4240
2015-10-28,USGS,11455420,2016,4130,A,NA,measure,NA,4130,4130,4130,4130
2015-10-29,USGS,11455420,2016,4870,A,1830,measure,3937,4870,4870,4870,4870
2015-10-30,USGS,11455420,2016,5050,A,1700,measure,3645,5050,5050,5050,5050
2015-10-31,USGS,11455420,2016,4380,A,1320,measure,2789,4380,4380,4380,4380
2015-11-01,USGS,11455420,2016,5180,A,1440,measure,3059,5180,5180,5180,5180
2015-11-02,USGS,11455420,2016,4940,A,1550,measure,3307,4940,4940,4940,4940
2015-11-03,USGS,11455420,2016,5510,A,1530,measure,3262,5510,5510,5510,5510
2015-11-04,USGS,11455420,2016,5260,A,1420,measure,3014,5260,5260,5260,5260
2015-11-05,USGS,11455420,2016,4890,A,1330,measure,2811,4890,4890,4890,4890
2015-11-06,USGS,11455420,2016,3660,A,917,measure,1881,3660,3660,3660,3660
2015-11-07,USGS,11455420,2016,3130,A,537,measure,1025,3130,3130,3130,3130
2015-11-08,USGS,11455420,2016,2890,A,512,measure,969,2890,2890,2890,2890
2015-11-09,USGS,11455420,2016,4640,A,760,measure,1527,4640,4640,4640,4640
2015-11-10,USGS,11455420,2016,6730,A,1140,measure,2383,6730,6730,6730,6730
2015-11-11,USGS,11455420,2016,4980,A,1350,measure,2856,4980,4980,4980,4980
2015-11-12,USGS,11455420,2016,3270,A,1570,measure,3352,3270,3270,3270,3270
2015-11-13,USGS,11455420,2016,3040,A,1420,measure,3014,3040,3040,3040,3040
2015-11-14,USGS,11455420,2016,207,A,1000,measure,2068,207,207,207,207
2015-11-15,USGS,11455420,2016,3820,A,1190,measure,2496,3820,3820,3820,3820
2015-11-16,USGS,11455420,2016,10200,A,1890,measure,4073,10200,10200,10200,10200
2015-11-17,USGS,11455420,2016,5940,A,1490,measure,3172,5940,5940,5940,5940
2015-11-18,USGS,11455420,2016,3730,A,1510,measure,3217,3730,3730,3730,3730
2015-11-19,USGS,11455420,2016,3900,A,1670,measure,3577,3900,3900,3900,3900
2015-11-20,USGS,11455420,2016,3120,A,1330,measure,2811,3120,3120,3120,3120
2015-11-21,USGS,11455420,2016,2630,A,1130,measure,2361,2630,2630,2630,2630
2015-11-22,USGS,11455420,2016,1660,A,1020,measure,2113,1660,1660,1660,1660
2015-11-23,USGS,11455420,2016,669,A,889,measure,1818,669,669,669,669
2015-11-24,USGS,11455420,2016,1840,A,1060,measure,2203,1840,1840,1840,1840
2015-11-25,USGS,11455420,2016,3930,A,1520,measure,3239,3930,3930,3930,3930
2015-11-26,USGS,11455420,2016,3890,A,1550,measure,3307,3890,3890,3890,3890
2015-11-27,USGS,11455420,2016,2590,A,1460,measure,3104,2590,2590,2590,2590
2015-11-28,USGS,11455420,2016,2100,A,1380,measure,2924,2100,2100,2100,2100
2015-11-29,USGS,11455420,2016,2630,A,1390,measure,2946,2630,2630,2630,2630
2015-11-30,USGS,11455420,2016,3470,A,1470,measure,3127,3470,3470,3470,3470
2015-12-01,USGS,11455420,2016,3310,A,1660,measure,3555,3310,3310,3310,3310
2015-12-02,USGS,11455420,2016,3240,A,1910,measure,4118,3240,3240,3240,3240
2015-12-03,USGS,11455420,2016,3640,A,1880,measure,4050,3640,3640,3640,3640
2015-12-04,USGS,11455420,2016,7520,A,2100,measure,4546,7520,7520,7520,7520
2015-12-05,USGS,11455420,2016,5630,A,1770,measure,3802,5630,5630,5630,5630
2015-12-06,USGS,11455420,2016,3690,A,1650,measure,3532,3690,3690,3690,3690
2015-12-07,USGS,11455420,2016,4440,A,1740,measure,3735,4440,4440,4440,4440
2015-12-08,USGS,11455420,2016,4510,A,1750,measure,3757,4510,4510,4510,4510
2015-12-09,USGS,11455420,2016,3080,A,1600,measure,3419,3080,3080,3080,3080
2015-12-10,USGS,11455420,2016,3210,A,1620,measure,3464,3210,3210,3210,3210
2015-12-11,USGS,11455420,2016,5390,A,2030,measure,4388,5390,5390,5390,5390
2015-12-12,USGS,11455420,2016,5490,A,2300,measure,4996,5490,5490,5490,5490
2015-12-13,USGS,11455420,2016,6250,A,2410,measure,5244,6250,6250,6250,6250
2015-12-14,USGS,11455420,2016,11700,A,3090,measure,6776,11700,11700,11700,11700
2015-12-15,NA,NA,NA,NA,NA,3240,fill,7113,8644.402985074626,7113,NA,7113
2015-12-16,NA,NA,NA,NA,NA,3750,fill,8262,8651.794871794871,8262,NA,8262
2015-12-17,NA,NA,NA,NA,NA,3490,fill,7677,8744.677419354839,7677,NA,7677
2015-12-18,NA,NA,NA,NA,NA,2870,fill,6280,8898.846153846154,6280,NA,6280
2015-12-19,NA,NA,NA,NA,NA,2910,fill,6370,8952.014925373134,6370,NA,6370
2015-12-20,USGS,11455420,2016,7870,A,3390,measure,7451,7870,7870,7870,7870
2015-12-21,USGS,11455420,2016,7150,A,4500,measure,9952,7150,7150,7150,7150
2015-12-22,USGS,11455420,2016,9300,A,5420,measure,12024,9300,9300,9300,9300
2015-12-23,USGS,11455420,2016,15300,A,7180,measure,15988,15300,15300,15300,15300
2015-12-24,USGS,11455420,2016,18100,A,9380,measure,20944,18100,18100,18100,18100
2015-12-25,USGS,11455420,2016,21100,A,9760,measure,21800,21100,21100,21100,21100
2015-12-26,USGS,11455420,2016,16500,A,7900,measure,17610,16500,16500,16500,16500
2015-12-27,USGS,11455420,2016,11200,A,5690,measure,12632,11200,11200,11200,11200
2015-12-28,USGS,11455420,2016,8140,A,4290,measure,9479,8140,8140,8140,8140
2015-12-29,USGS,11455420,2016,8700,A,NA,measure,NA,8700,8700,8700,8700
2015-12-30,USGS,11455420,2016,8550,A,NA,measure,NA,8550,8550,8550,8550
2015-12-31,USGS,11455420,2016,6470,A,NA,measure,NA,6470,6470,6470,6470
2016-01-01,USGS,11455420,2016,5670,A,NA,measure,NA,5670,5670,5670,5670
2016-01-02,USGS,11455420,2016,4300,A,2570,measure,5604,4300,4300,4300,4300
2016-01-03,USGS,11455420,2016,2970,A,2210,measure,4793,2970,2970,2970,2970
2016-01-04,USGS,11455420,2016,3710,A,2130,measure,4613,3710,3710,3710,3710
2016-01-05,USGS,11455420,2016,6840,A,2690,measure,5875,6840,6840,6840,6840
2016-01-06,USGS,11455420,2016,9990,A,3620,measure,7969,9990,9990,9990,9990
2016-01-07,USGS,11455420,2016,15600,A,6300,measure,14006,15600,15600,15600,15600
2016-01-08,USGS,11455420,2016,20500,A,9870,measure,22048,20500,20500,20500,20500
2016-01-09,USGS,11455420,2016,22600,A,11000,measure,24593,22600,22600,22600,22600
2016-01-10,USGS,11455420,2016,20500,A,9720,measure,21710,20500,20500,20500,20500
2016-01-11,USGS,11455420,2016,16900,A,7970,measure,17768,16900,16900,16900,16900
2016-01-12,USGS,11455420,2016,13400,A,6910,measure,15380,13400,13400,13400,13400
2016-01-13,USGS,11455420,2016,13200,A,6240,measure,13871,13200,13200,13200,13200
2016-01-14,USGS,11455420,2016,14100,A,5980,measure,13285,14100,14100,14100,14100
2016-01-15,USGS,11455420,2016,16200,A,6970,measure,15515,16200,16200,16200,16200
2016-01-16,USGS,11455420,2016,19000,A,9140,measure,20403,19000,19000,19000,19000
2016-01-17,USGS,11455420,2016,21400,A,10900,measure,24368,21400,21400,21400,21400
2016-01-18,USGS,11455420,2016,26200,A,12800,measure,28647,26200,26200,26200,26200
2016-01-19,USGS,11455420,2016,33300,A,15800,measure,35405,33300,33300,33300,33300
2016-01-20,USGS,11455420,2016,39600,A,18400,measure,41261,39600,39600,39600,39600
2016-01-21,USGS,11455420,2016,38500,A,19700,measure,44190,38500,38500,38500,38500
2016-01-22,USGS,11455420,2016,40100,A,21000,measure,47118,40100,40100,40100,40100
2016-01-23,USGS,11455420,2016,45000,A,21500,measure,48244,45000,45000,45000,45000
2016-01-24,USGS,11455420,2016,45700,A,21200,measure,47568,45700,45700,45700,45700
2016-01-25,USGS,11455420,2016,43700,A,20700,measure,46442,43700,43700,43700,43700
2016-01-26,USGS,11455420,2016,42600,A,20400,measure,45766,42600,42600,42600,42600
2016-01-27,USGS,11455420,2016,39200,A,19400,measure,43514,39200,39200,39200,39200
2016-01-28,USGS,11455420,2016,34600,A,17400,measure,39009,34600,34600,34600,34600
2016-01-29,USGS,11455420,2016,29300,A,14800,measure,33152,29300,29300,29300,29300
2016-01-30,USGS,11455420,2016,28100,A,13700,measure,30675,28100,28100,28100,28100
2016-01-31,USGS,11455420,2016,33400,A,16000,measure,35855,33400,33400,33400,33400
2016-02-01,USGS,11455420,2016,36800,A,18100,measure,40586,36800,36800,36800,36800
2016-02-02,USGS,11455420,2016,35400,A,17800,measure,39910,35400,35400,35400,35400
2016-02-03,USGS,11455420,2016,32700,A,16200,measure,36306,32700,32700,32700,32700
2016-02-04,USGS,11455420,2016,27400,A,13700,measure,30675,27400,27400,27400,27400
2016-02-05,USGS,11455420,2016,23000,A,11700,measure,26170,23000,23000,23000,23000
2016-02-06,USGS,11455420,2016,20300,A,10300,measure,23016,20300,20300,20300,20300
2016-02-07,USGS,11455420,2016,18000,A,9120,measure,20358,18000,18000,18000,18000
2016-02-08,USGS,11455420,2016,16800,A,8100,measure,18061,16800,16800,16800,16800
2016-02-09,USGS,11455420,2016,15700,A,7420,measure,16529,15700,15700,15700,15700
2016-02-10,USGS,11455420,2016,15100,A,7240,measure,16123,15100,15100,15100,15100
2016-02-11,USGS,11455420,2016,14700,A,7110,measure,15831,14700,14700,14700,14700
2016-02-12,USGS,11455420,2016,14700,A,6870,measure,15290,14700,14700,14700,14700
2016-02-13,USGS,11455420,2016,14400,A,6790,measure,15110,14400,14400,14400,14400
2016-02-14,USGS,11455420,2016,13600,A,6740,measure,14997,13600,13600,13600,13600
2016-02-15,USGS,11455420,2016,11900,A,NA,measure,NA,11900,11900,11900,11900
2016-02-16,USGS,11455420,2016,9390,A,NA,measure,NA,9390,9390,9390,9390
2016-02-17,USGS,11455420,2016,8490,A,NA,measure,NA,8490,8490,8490,8490
2016-02-18,USGS,11455420,2016,15000,A,6070,measure,13488,15000,15000,15000,15000
2016-02-19,USGS,11455420,2016,15300,A,6340,measure,14096,15300,15300,15300,15300
2016-02-20,USGS,11455420,2016,14400,A,6510,measure,14479,14400,14400,14400,14400
2016-02-21,USGS,11455420,2016,14300,A,6830,measure,15200,14300,14300,14300,14300
2016-02-22,USGS,11455420,2016,14200,A,7100,measure,15808,14200,14200,14200,14200
2016-02-23,USGS,11455420,2016,14600,A,7640,measure,17024,14600,14600,14600,14600
2016-02-24,USGS,11455420,2016,15500,A,8150,measure,18173,15500,15500,15500,15500
2016-02-25,USGS,11455420,2016,14600,A,7780,measure,17340,14600,14600,14600,14600
2016-02-26,USGS,11455420,2016,13900,A,7100,measure,15808,13900,13900,13900,13900
2016-02-27,USGS,11455420,2016,14500,A,6640,measure,14772,14500,14500,14500,14500
2016-02-28,USGS,11455420,2016,13700,A,6260,measure,13916,13700,13700,13700,13700
2016-02-29,USGS,11455420,2016,12700,A,5850,measure,12992,12700,12700,12700,12700
2016-03-01,USGS,11455420,2016,11700,A,5360,measure,11889,11700,11700,11700,11700
2016-03-02,USGS,11455420,2016,11300,A,4930,measure,10920,11300,11300,11300,11300
2016-03-03,USGS,11455420,2016,11500,A,4780,measure,10582,11500,11500,11500,11500
