organization_identifier,organization_formal_name,activity_identifier,activity_type_code,activity_media_name,activity_media_subdivision_name,activity_start_date,activity_start_time_time,activity_start_time_time_zone_code,activity_end_date,activity_end_time_time,activity_end_time_time_zone_code,activity_depth_height_measure_measure_value,activity_depth_height_measure_measure_unit_code,activity_depth_altitude_reference_point_text,activity_top_depth_height_measure_measure_value,activity_top_depth_height_measure_measure_unit_code,activity_bottom_depth_height_measure_measure_value,activity_bottom_depth_height_measure_measure_unit_code,project_identifier,activity_conducting_organization_text,monitoring_location_identifier,activity_comment_text,sample_aquifer,hydrologic_condition,hydrologic_event,sample_collection_method_method_identifier,sample_collection_method_method_identifier_context,sample_collection_method_method_name,sample_collection_equipment_name,result_detection_condition_text,characteristic_name,result_sample_fraction_text,result_measure_value,result_measure_measure_unit_code,measure_qualifier_code,result_status_identifier,statistical_base_code,result_value_type_name,result_weight_basis_text,result_time_basis_text,result_temperature_basis_text,result_particle_size_basis_text,precision_value,result_comment_text,usgsp_code,result_depth_height_measure_measure_value,result_depth_height_measure_measure_unit_code,result_depth_altitude_reference_point_text,subject_taxonomic_name,sample_tissue_anatomy_name,result_analytical_method_method_identifier,result_analytical_method_method_identifier_context,result_analytical_method_method_name,method_description_text,laboratory_name,analysis_start_date,result_laboratory_comment_text,detection_quantitation_limit_type_name,detection_quantitation_limit_measure_measure_value,detection_quantitation_limit_measure_measure_unit_code,preparation_start_date,provider_name,activity_start_date_time,activity_end_date_time
USGS-CA,USGS California Water Science Center,nwisca.01.01700568,Sample-Routine,Water,Surface Water,2016-11-17,10:26:00,PST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USGS-11455167,L-3340012 FED EX LATE DELIVERY  Recvd on dry ice,NA,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,NA,Ammonia and ammonium,Dissolved,0.03,mg/l as N,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,NA,00608,NA,NA,NA,NA,NA,SHC02,USGS,"Ammonia, wf, DA sal/hypo (NWQL)","Analyst, 1980, v 105, p 305-316","USGS-National Water Quality Lab, Denver, CO",2016-12-05,NA,NA,NA,NA,NA,NWIS,2016-11-17T18:26:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.01700568,Sample-Routine,Water,Surface Water,2016-11-17,10:26:00,PST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USGS-11455167,L-3340012 FED EX LATE DELIVERY  Recvd on dry ice,NA,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,NA,Nitrite,Dissolved,0.016,mg/l as N,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,NA,00613,NA,NA,NA,NA,NA,DZ001,USGS,"Nitrite, wf, DA, diazo",NA,"USGS-National Water Quality Lab, Denver, CO",2016-12-05,NA,NA,NA,NA,NA,NWIS,2016-11-17T18:26:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.01700568,Sample-Routine,Water,Surface Water,2016-11-17,10:26:00,PST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USGS-11455167,L-3340012 FED EX LATE DELIVERY  Recvd on dry ice,NA,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,NA,Inorganic nitrogen (nitrate and nitrite),Dissolved,0.233,mg/l as N,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,NA,00631,NA,NA,NA,NA,NA,RED01,USGS,"NO3+NO2, wf, FCC,NaR, DA",USGS TMR 5-B8,"USGS-National Water Quality Lab, Denver, CO",2016-12-07,NA,NA,NA,NA,NA,NWIS,2016-11-17T18:26:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.01700568,Sample-Routine,Water,Surface Water,2016-11-17,10:26:00,PST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USGS-11455167,L-3340012 FED EX LATE DELIVERY  Recvd on dry ice,NA,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,NA,Orthophosphate,Dissolved,0.087,mg/l as P,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,NA,00671,NA,NA,NA,NA,NA,PHM01,USGS,"Ortho-PO4, wf, DA phos/mol(NWQL)","Anal Chim Acta, 1962, v 27, p 31-36","USGS-National Water Quality Lab, Denver, CO",2016-12-05,NA,NA,NA,NA,NA,NWIS,2016-11-17T18:26:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.01700568,Sample-Routine,Water,Surface Water,2016-11-17,10:26:00,PST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USGS-11455167,L-3340012 FED EX LATE DELIVERY  Recvd on dry ice,NA,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,NA,"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",Dissolved,0.5,mg/l,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,NA,62854,NA,NA,NA,NA,NA,CL063,USGS,"Nutrients, wf, FCC,persulfate,CF",USGS WRI 03-4174,"USGS-National Water Quality Lab, Denver, CO",2016-12-06,NA,NA,NA,NA,NA,NWIS,2016-11-17T18:26:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.01606377,Sample-Routine,Water,Surface Water,2016-09-20,13:30:00,PST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USGS-11455146,"""L-2720003 Received Sep 27, 2016""",NA,"Stable, normal stage",Routine sample,50,USGS parameter code 82398,Point sample,Van Dorn sampler,Not Detected,Ammonia and ammonium,Dissolved,NA,NA,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,NA,00608,NA,NA,NA,NA,NA,SHC02,USGS,"Ammonia, wf, DA sal/hypo (NWQL)","Analyst, 1980, v 105, p 305-316","USGS-National Water Quality Lab, Denver, CO",2016-09-30,NA,NA,NA,NA,NA,NWIS,2016-09-20T21:30:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.01606377,Sample-Routine,Water,Surface Water,2016-09-20,13:30:00,PST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USGS-11455146,"""L-2720003 Received Sep 27, 2016""",NA,"Stable, normal stage",Routine sample,50,USGS parameter code 82398,Point sample,Van Dorn sampler,Not Detected,Nitrite,Dissolved,NA,NA,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,NA,00613,NA,NA,NA,NA,NA,DZ001,USGS,"Nitrite, wf, DA, diazo",NA,"USGS-National Water Quality Lab, Denver, CO",2016-09-30,NA,NA,NA,NA,NA,NWIS,2016-09-20T21:30:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.01803864,Sample-Routine,Water,Surface Water,2018-05-08,10:45:00,PST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USGS-11455315,"""L-1490060 Received May 25, 2018""",NA,"Stable, normal stage",Routine sample,50,USGS parameter code 82398,Point sample,Van Dorn sampler,NA,"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",Dissolved,0.55,mg/l,NA,Preliminary,NA,Actual,NA,NA,NA,NA,NA,NA,62854,NA,NA,NA,NA,NA,CL063,USGS,"Nutrients, wf, FCC,persulfate,CF",USGS WRI 03-4174,"USGS-National Water Quality Lab, Denver, CO",2018-06-04,NA,NA,NA,NA,NA,NWIS,2018-05-08T18:45:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.01802349,Quality Control Sample-Field Replicate,Water,Surface Water,2018-03-26,12:00:00,PST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USGS-11455508,L-0930004 X=SID on bottle is 11455350.,NA,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,NA,Ammonia and ammonium,Dissolved,0.08,mg/l as N,NA,Preliminary,NA,Actual,NA,NA,NA,NA,NA,NA,00608,NA,NA,NA,NA,NA,SHC02,USGS,"Ammonia, wf, DA sal/hypo (NWQL)","Analyst, 1980, v 105, p 305-316","USGS-National Water Quality Lab, Denver, CO",2018-04-05,NA,NA,NA,NA,NA,NWIS,2018-03-26T20:00:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.01802349,Quality Control Sample-Field Replicate,Water,Surface Water,2018-03-26,12:00:00,PST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USGS-11455508,L-0930004 X=SID on bottle is 11455350.,NA,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,NA,Nitrite,Dissolved,0.008,mg/l as N,NA,Preliminary,NA,Actual,NA,NA,NA,NA,NA,NA,00613,NA,NA,NA,NA,NA,DZ001,USGS,"Nitrite, wf, DA, diazo",NA,"USGS-National Water Quality Lab, Denver, CO",2018-04-05,NA,NA,NA,NA,NA,NWIS,2018-03-26T20:00:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.01802349,Quality Control Sample-Field Replicate,Water,Surface Water,2018-03-26,12:00:00,PST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USGS-11455508,L-0930004 X=SID on bottle is 11455350.,NA,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,NA,Inorganic nitrogen (nitrate and nitrite),Dissolved,0.331,mg/l as N,NA,Preliminary,NA,Actual,NA,NA,NA,NA,NA,NA,00631,NA,NA,NA,NA,NA,RED01,USGS,"NO3+NO2, wf, FCC,NaR, DA",USGS TMR 5-B8,"USGS-National Water Quality Lab, Denver, CO",2018-04-11,NA,NA,NA,NA,NA,NWIS,2018-03-26T20:00:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.01802349,Quality Control Sample-Field Replicate,Water,Surface Water,2018-03-26,12:00:00,PST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USGS-11455508,L-0930004 X=SID on bottle is 11455350.,NA,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,NA,Orthophosphate,Dissolved,0.044,mg/l as P,NA,Preliminary,NA,Actual,NA,NA,NA,NA,NA,NA,00671,NA,NA,NA,NA,NA,PHM01,USGS,"Ortho-PO4, wf, DA phos/mol(NWQL)","Anal Chim Acta, 1962, v 27, p 31-36","USGS-National Water Quality Lab, Denver, CO",2018-04-05,NA,NA,NA,NA,NA,NWIS,2018-03-26T20:00:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.01802349,Quality Control Sample-Field Replicate,Water,Surface Water,2018-03-26,12:00:00,PST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USGS-11455508,L-0930004 X=SID on bottle is 11455350.,NA,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,NA,"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",Dissolved,0.59,mg/l,NA,Preliminary,NA,Actual,NA,NA,NA,NA,NA,NA,62854,NA,NA,NA,NA,NA,CL063,USGS,"Nutrients, wf, FCC,persulfate,CF",USGS WRI 03-4174,"USGS-National Water Quality Lab, Denver, CO",2018-04-12,NA,NA,NA,NA,NA,NWIS,2018-03-26T20:00:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.02100758,Sample-Routine,Water,Surface Water,2020-12-03,13:30:00,PST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USGS - California Water Science Center,USGS-11455385,NA,NA,"Stable, normal stage",Routine sample,50.00,USGS parameter code 82398,Point sample,Van Dorn sampler,NA,"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",Dissolved,0.59,mg/l,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,NA,62854,NA,NA,NA,NA,NA,CL063,USGS,"Nutrients, wf, FCC,persulfate,CF",USGS WRI 03-4174,"USGS-National Water Quality Lab, Denver, CO",2020-12-31,NA,NA,NA,NA,NA,NWIS,2020-12-03T21:30:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.02001439,Sample-Routine,Water,Surface Water,2020-01-22,10:45:00,PST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USGS-11455508,NA,NA,"Stable, normal stage",Routine sample,50.00,USGS parameter code 82398,Point sample,Van Dorn sampler,NA,Ammonia and ammonium,Dissolved,0.12,mg/l as N,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,NA,00608,NA,NA,NA,NA,NA,SHC02,USGS,"Ammonia, wf, DA sal/hypo (NWQL)","Analyst, 1980, v 105, p 305-316","USGS-National Water Quality Lab, Denver, CO",2020-02-11,NA,NA,NA,NA,NA,NWIS,2020-01-22T18:45:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.01607577,Sample-Routine,Water,Surface Water,2016-04-18,08:30:00,PST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USGS-11455420,"L-1130048 Updated SID, User Code and Station Name from SRT7/BCA/SRT7 per S. Gosselink. JPC 9/7/17",NA,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,NA,Ammonia and ammonium,Dissolved,0.21,mg/l as N,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,NA,00608,NA,NA,NA,NA,NA,SHC02,USGS,"Ammonia, wf, DA sal/hypo (NWQL)","Analyst, 1980, v 105, p 305-316","USGS-National Water Quality Lab, Denver, CO",2016-04-26,NA,NA,NA,NA,NA,NWIS,2016-04-18T16:30:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.01607577,Sample-Routine,Water,Surface Water,2016-04-18,08:30:00,PST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USGS-11455420,"L-1130048 Updated SID, User Code and Station Name from SRT7/BCA/SRT7 per S. Gosselink. JPC 9/7/17",NA,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,NA,Nitrite,Dissolved,0.009,mg/l as N,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,NA,00613,NA,NA,NA,NA,NA,DZ001,USGS,"Nitrite, wf, DA, diazo",NA,"USGS-National Water Quality Lab, Denver, CO",2016-04-26,NA,NA,NA,NA,NA,NWIS,2016-04-18T16:30:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.01607577,Sample-Routine,Water,Surface Water,2016-04-18,08:30:00,PST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USGS-11455420,"L-1130048 Updated SID, User Code and Station Name from SRT7/BCA/SRT7 per S. Gosselink. JPC 9/7/17",NA,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,NA,Inorganic nitrogen (nitrate and nitrite),Dissolved,0.186,mg/l as N,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,NA,00631,NA,NA,NA,NA,NA,RED01,USGS,"NO3+NO2, wf, FCC,NaR, DA",USGS TMR 5-B8,"USGS-National Water Quality Lab, Denver, CO",2016-04-27,NA,NA,NA,NA,NA,NWIS,2016-04-18T16:30:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.01607577,Sample-Routine,Water,Surface Water,2016-04-18,08:30:00,PST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USGS-11455420,"L-1130048 Updated SID, User Code and Station Name from SRT7/BCA/SRT7 per S. Gosselink. JPC 9/7/17",NA,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,NA,Orthophosphate,Dissolved,0.056,mg/l as P,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,NA,00671,NA,NA,NA,NA,NA,PHM01,USGS,"Ortho-PO4, wf, DA phos/mol(NWQL)","Anal Chim Acta, 1962, v 27, p 31-36","USGS-National Water Quality Lab, Denver, CO",2016-04-26,NA,NA,NA,NA,NA,NWIS,2016-04-18T16:30:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.01801470,Sample-Routine,Water,Surface Water,2018-01-30,09:30:00,PST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USGS-11447650,L-0380073 X=time on bottle is 0930 Updated time from 1200 per Gosselink.  KB 3/6/18  X=sta Id on sample is 11447650 Updated SID from 11447890 and time from 091500 per Gosselink.  KB 3/6/18,NA,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,Not Detected,Ammonia and ammonium,Dissolved,NA,NA,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,NA,00608,NA,NA,NA,NA,NA,SHC02,USGS,"Ammonia, wf, DA sal/hypo (NWQL)","Analyst, 1980, v 105, p 305-316","USGS-National Water Quality Lab, Denver, CO",2018-02-12,NA,NA,NA,NA,NA,NWIS,2018-01-30T17:30:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.01801470,Sample-Routine,Water,Surface Water,2018-01-30,09:30:00,PST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USGS-11447650,L-0380073 X=time on bottle is 0930 Updated time from 1200 per Gosselink.  KB 3/6/18  X=sta Id on sample is 11447650 Updated SID from 11447890 and time from 091500 per Gosselink.  KB 3/6/18,NA,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,NA,Nitrite,Dissolved,0.002,mg/l as N,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,NA,00613,NA,NA,NA,NA,NA,DZ001,USGS,"Nitrite, wf, DA, diazo",NA,"USGS-National Water Quality Lab, Denver, CO",2018-02-12,NA,NA,NA,NA,NA,NWIS,2018-01-30T17:30:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.01801470,Sample-Routine,Water,Surface Water,2018-01-30,09:30:00,PST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USGS-11447650,L-0380073 X=time on bottle is 0930 Updated time from 1200 per Gosselink.  KB 3/6/18  X=sta Id on sample is 11447650 Updated SID from 11447890 and time from 091500 per Gosselink.  KB 3/6/18,NA,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,NA,Inorganic nitrogen (nitrate and nitrite),Dissolved,0.201,mg/l as N,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,NA,00631,NA,NA,NA,NA,NA,RED01,USGS,"NO3+NO2, wf, FCC,NaR, DA",USGS TMR 5-B8,"USGS-National Water Quality Lab, Denver, CO",2018-02-13,NA,NA,NA,NA,NA,NWIS,2018-01-30T17:30:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.01801470,Sample-Routine,Water,Surface Water,2018-01-30,09:30:00,PST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USGS-11447650,L-0380073 X=time on bottle is 0930 Updated time from 1200 per Gosselink.  KB 3/6/18  X=sta Id on sample is 11447650 Updated SID from 11447890 and time from 091500 per Gosselink.  KB 3/6/18,NA,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,NA,Orthophosphate,Dissolved,0.035,mg/l as P,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,NA,00671,NA,NA,NA,NA,NA,PHM01,USGS,"Ortho-PO4, wf, DA phos/mol(NWQL)","Anal Chim Acta, 1962, v 27, p 31-36","USGS-National Water Quality Lab, Denver, CO",2018-02-12,NA,NA,NA,NA,NA,NWIS,2018-01-30T17:30:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.01601368,Sample-Routine,Water,Surface Water,2016-01-27,09:30:00,PST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-11447650,L-0280039 X=sta id on TBY smudged off,NA,"Stable, normal stage",Routine sample,10.00,USGS parameter code 82398,Equal width increment (ewi),US D-96 bag sampler,NA,Orthophosphate,Dissolved,0.04,mg/l as P,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,NA,00671,NA,NA,NA,NA,NA,PHM01,USGS,"Ortho-PO4, wf, DA phos/mol(NWQL)","Anal Chim Acta, 1962, v 27, p 31-36","USGS-National Water Quality Lab, Denver, CO",2016-02-03,NA,NA,NA,NA,NA,NWIS,2016-01-27T17:30:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.01601368,Sample-Routine,Water,Surface Water,2016-01-27,09:30:00,PST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-11447650,L-0280039 X=sta id on TBY smudged off,NA,"Stable, normal stage",Routine sample,10.00,USGS parameter code 82398,Equal width increment (ewi),US D-96 bag sampler,NA,"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",Dissolved,0.56,mg/l,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,NA,62854,NA,NA,NA,NA,NA,CL063,USGS,"Nutrients, wf, FCC,persulfate,CF",USGS WRI 03-4174,"USGS-National Water Quality Lab, Denver, CO",2016-01-29,NA,NA,NA,NA,NA,NWIS,2016-01-27T17:30:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.01605751,Sample-Routine,Water,Surface Water,2016-08-09,11:45:00,PST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USGS-11455350,NA,NA,"Stable, normal stage",Routine sample,50,USGS parameter code 82398,Point sample,Van Dorn sampler,NA,Ammonia and ammonium,Dissolved,0.18,mg/l as N,NA,Preliminary,NA,Actual,NA,NA,NA,NA,NA,NA,00608,NA,NA,NA,NA,NA,SHC02,USGS,"Ammonia, wf, DA sal/hypo (NWQL)","Analyst, 1980, v 105, p 305-316","USGS-National Water Quality Lab, Denver, CO",2016-08-23,NA,NA,NA,NA,NA,NWIS,2016-08-09T19:45:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.01605751,Sample-Routine,Water,Surface Water,2016-08-09,11:45:00,PST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USGS-11455350,NA,NA,"Stable, normal stage",Routine sample,50,USGS parameter code 82398,Point sample,Van Dorn sampler,NA,Nitrite,Dissolved,0.014,mg/l as N,NA,Preliminary,NA,Actual,NA,NA,NA,NA,NA,NA,00613,NA,NA,NA,NA,NA,DZ001,USGS,"Nitrite, wf, DA, diazo",NA,"USGS-National Water Quality Lab, Denver, CO",2016-08-23,NA,NA,NA,NA,NA,NWIS,2016-08-09T19:45:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.01805107,Sample-Routine,Water,Surface Water,2018-07-26,13:25:00,PST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USGS - California Water Science Center,USGS-11455508,gr22931,NA,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,NA,Orthophosphate,Dissolved,0.075,mg/l as P,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,NA,00671,NA,NA,NA,NA,NA,PHM01,USGS,"Ortho-PO4, wf, DA phos/mol(NWQL)","Anal Chim Acta, 1962, v 27, p 31-36","USGS-National Water Quality Lab, Denver, CO",2018-08-09,NA,NA,NA,NA,NA,NWIS,2018-07-26T21:25:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.01805107,Sample-Routine,Water,Surface Water,2018-07-26,13:25:00,PST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USGS - California Water Science Center,USGS-11455508,gr22931,NA,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,NA,"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",Dissolved,0.43,mg/l,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,NA,62854,NA,NA,NA,NA,NA,CL063,USGS,"Nutrients, wf, FCC,persulfate,CF",USGS WRI 03-4174,"USGS-National Water Quality Lab, Denver, CO",2018-08-15,NA,NA,NA,NA,NA,NWIS,2018-07-26T21:25:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.01805853,Sample-Routine,Water,Surface Water,2018-09-12,10:45:00,PST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USGS-11447650,NA,NA,"Stable, normal stage",Routine sample,50,USGS parameter code 82398,Point sample,Van Dorn sampler,NA,Orthophosphate,Dissolved,0.032,mg/l as P,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,NA,00671,NA,NA,NA,NA,NA,PHM01,USGS,"Ortho-PO4, wf, DA phos/mol(NWQL)","Anal Chim Acta, 1962, v 27, p 31-36","USGS-National Water Quality Lab, Denver, CO",2018-09-25,NA,NA,NA,NA,NA,NWIS,2018-09-12T18:45:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.01805853,Sample-Routine,Water,Surface Water,2018-09-12,10:45:00,PST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USGS-11447650,NA,NA,"Stable, normal stage",Routine sample,50,USGS parameter code 82398,Point sample,Van Dorn sampler,NA,Ammonia and ammonium,Dissolved,0.01,mg/l as N,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,NA,00608,NA,NA,NA,NA,NA,SHC02,USGS,"Ammonia, wf, DA sal/hypo (NWQL)","Analyst, 1980, v 105, p 305-316","USGS-National Water Quality Lab, Denver, CO",2018-09-25,below the reporting level but at or above the detection level,NA,NA,NA,NA,NWIS,2018-09-12T18:45:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.01805853,Sample-Routine,Water,Surface Water,2018-09-12,10:45:00,PST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USGS-11447650,NA,NA,"Stable, normal stage",Routine sample,50,USGS parameter code 82398,Point sample,Van Dorn sampler,Not Detected,Nitrite,Dissolved,NA,NA,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,NA,00613,NA,NA,NA,NA,NA,DZ001,USGS,"Nitrite, wf, DA, diazo",NA,"USGS-National Water Quality Lab, Denver, CO",2018-09-25,NA,NA,NA,NA,NA,NWIS,2018-09-12T18:45:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.02001806,Sample-Routine,Water,Surface Water,2020-02-05,09:30:00,PST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USGS-11455508,NA,NA,"Stable, normal stage",Routine sample,50.00,USGS parameter code 82398,Point sample,Van Dorn sampler,NA,Orthophosphate,Dissolved,0.06,mg/l as P,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,NA,00671,NA,NA,NA,NA,NA,PHM01,USGS,"Ortho-PO4, wf, DA phos/mol(NWQL)","Anal Chim Acta, 1962, v 27, p 31-36","USGS-National Water Quality Lab, Denver, CO",2020-02-25,NA,NA,NA,NA,NA,NWIS,2020-02-05T17:30:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.02001806,Sample-Routine,Water,Surface Water,2020-02-05,09:30:00,PST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USGS-11455508,NA,NA,"Stable, normal stage",Routine sample,50.00,USGS parameter code 82398,Point sample,Van Dorn sampler,NA,"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",Dissolved,0.73,mg/l,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,NA,62854,NA,NA,NA,NA,NA,CL063,USGS,"Nutrients, wf, FCC,persulfate,CF",USGS WRI 03-4174,"USGS-National Water Quality Lab, Denver, CO",2020-02-25,NA,NA,NA,NA,NA,NWIS,2020-02-05T17:30:00Z,NA
